text,label
php developer aranıyor iş ilanı hakkında cebimdeki dükkan için özelleştirilmiş bir pazar yeri oluşturmak ve platformda apı entegrasyonlarını yönetmek için bir opencart geliştirici arayışındayız bu rolde adayın opencart marketplace multi vendor module ve journal gibi özel modülleri kullanarak pazar yeri oluşturma konusunda deneyimi olmalıdır ayrıca adayın opencart apı sini kullanarak mağaza verilerini diğer sistemlerle entegre etme konusunda bilgi sahibi olması gerekmektedir genel sorumluluklar en az üniversite mezunu opencart geliştirme konusunda deneyimli iyi seviyede php bilgisine sahip javascript html css gibi web geliştirme teknolojilerinde deneyimli opencart marketplace multi vendor module ve journal gibi özel modüllerde deneyimli apı entegrasyonları konusunda bilgi sahibi takım çalışmasına yatkın ve iletişim becerileri yüksek problem çözme ve yaratıcı çözümler sunma becerisi yüksek takım arkadaşı arıyoruz eğer iş ilanına ilginiz varsa başvurularınız için adresine cv nizi gönderebilirsiniz,1
mobil uygulama projesi fikirleriniz hayata gecirilir oncelik ios fakat ciddi proje ise android tarafi da yazilabilir telegram uzerinden iletisime gecebilirsiniz,1
merhabalar vue js üzerine tecrübeli aylık bir proje için geliştirici arıyoruz ilgilenenler iletişime geçebilir,1
bitirme projem için c da deneyimli biri varsa ulaşabilir mi,1
jr react frontend developer olarak iş aramaktayım istanbul avrupa yakasında ikamet etmekteyim ilgilenenler iletişime geçebilir,1
symfony docker bilen istanbulda ikamet edip yuzyuze gorusebilecegimiz bir yazilimci ariyoruz mevcut yazilmis olan bir projede iyilestirmeler yaptirmak istiyoruz ram optimizasyonu vs,1
devamlı çalışabileceğim uı tasarımcıya ihtiyacım var,1
ücretli iş yapacak yazsın kendine güvenen var mı postback entegrasyonu yapabilecek varmı önce iş sonra ödeme yapabilirim sözleşmede imzalarız sorun olmaz admin paneli ise laravelle kodlanacak,1
çeşitli projelerde proje bazlı çalışacak freelancer web backend ci aranıyor,1
herkese selamlar bir iş için freelancer olarak çalışacak frontendçiye ihtiyacımız var ilgilenen arkadaşlar bana özelden yazabilirlerse sevinirim,1
ıbm türkiye için ilan vodafone career teknoloji bölümünde ilan turkcell ilan ıoı türkiye oyun teknolojileri ilan google türkiye ilan mercedes benz türkiye ilan crytek türkiye oyun için ilan yeterli ingilizce seviyeniz varsa inceleyip başvuru yapabilirsiniz,1
bir mobil uygulama yazdıracaz ilgilenenler özelden yazabilir,1
merhaba sakarya da yaşayan frontend kısmı yapacak tecrübeli ve başarlı bir arkadaş ihtiyacım ellimdeki proje frontend kısmı yapılmış ancak geliştirilmesi ve bazı yerler yeniden tasarlanması gerekiyor saymadim ama yakın sayfa var projede sadece sakarya da yaşayanlar yazsın teklif için,1
iş ilanı istanbul maltepe de tam zamanlı dijital çizim yapmayı bilen procreate photoshop bilgisi olan kişileri bekliyoruz iş bilgisi için dm,1
merhaba dinamik web sitesi tasarım ı ve yazılımı ile ilgilenenler bana ulaşabilir mi ayrı olarak sunucularımız için developer ekip arkadaşları arıyoruz,1
yazılım ajansımıza uzaktan sabah akşam ekibimize dahil olacak codeıgnıter geliştirici arıyoruz beklenen yetkinlikler codeigniter te en az middle veya senior seviyesinde sabah akşam remote olarak problemsiz çalışabileceğimiz frontend tarafında minimal düzenleme yapabilen javascript tarafı güçlü cms e ticaret siteleri üzerinde bilgisi bulunan test aşamalarına hakim dökümantasyonuna sahip olduğunda api entegresi yapabilen sorumluluk sahibi ve iletişimi kuvvetli çalışma saatlerinde problemsiz ulaşabileceğimiz iş ahlakını benimsemiş başvurular,1
acente sistemini kullanma konusunda deneyimli web master aranıyor toplamda adet tur ve adet otel yüklenecek sisteme güzel bir tema tasarımı seo çalışması gerekli,1
remote ödeme sistemleri deneyimli net developer arayışı başvurularınızı link üzerinden iletmenizi rica ederiz,1
merhabalar istanbul da yer alan şirketimizde online çalışabilecek min yıl deneyimli yazılım uzmanı arıyoruz asp net mcv teknolojisine hakim mysql konusunda deneyimli javascript bilen css bootstap bilen adaylar yazabilir,1
merhabalar flutterda yazılan bir projem için python kullanılarak yapay zeka entegresi yapılacaktır ilgilenenler özelden yazabilir,1
kobi süreçlerinin tek bir kaynaktan yönetilebilecek bir uygulama ve platform sağlayarak müşterilerimize ve kendimize katma değer oluşturma amacıyla net proje danışmanlık ortaklığında çıktığımız bu yolda öncelikli olarak geliştirmekte olduğumuz mobil lojistik uygulamasında ve diğer projelerimizde çalışmak üzere bağcılar istanbul mevkiine ulaşım sorunu olmayan bilgi ve tecrübe sahibi olmanı beklediğimiz konular node js express js ile en az iki yıl tecrübesi olan postgresql mongodb veri tabanlarından en az birine hakim ve çalışmış olan restful apı konusunda deneyimli geliştirme yaparken güvenliği ön planda tutan git versiyon kontrol sistemlerine hakim ve tecrübeli literatürü takip edecek seviyede ingilizce bilen erkek adaylarda askerliğini tamamlamış olan bu konulara dokunmuş olman tercih sebebi olur linux işletim sistemi html css javascript angular js ve react js gibi front end teknolojileri docker kubernetes gibi yazılımlar ekip arkadaşı aramaktayız not maillerinizde bize hangi platformdan ulaştığınızı belirtiniz cv ve referanslarınızı adresine gönderiniz,1
yazacağımız otomasyon için linux bilgisi iyi olan javascript kullanabilen arkadaşlar arıyoruz,1
merhaba solidworks programi ile birlikte firmamiza ozel urunlerin tasarlanmasi siparis edilen urunlerin imalat ve montaj asamasina yonelik cizimlerin yapilmasi solıdworks programinda parca montaj sac levha ve konstruksiyon alaninda daha once calismis analitik dusunme ve sistematik yaklasim modellerini uygulama becerisine sahip ıstanbul avrupa yakasi topkapi civarina ulasim sorunu olmayan solıdworks tasarım uzmanı pozisyonunda calisacak takim arkadasi ariyoruz cevrenizde bu ilanla ilgilenen kisileri bilgilendirirseniz cok sevinirim,1
ui ux tasarımcıya ihtiyacımız var özelden yazabilirsiniz,1
toprak iyileştirme ile ilgili bir proje için masaüstü uygulama geliştirme ve veritabanı oluşturma gibi konularda yazılımcı arayışı var ilgilenen olursa yazabilir,1
full stack yazılımcı aranıyor php symfony php wordpress prestashop olursa çok iyi olur mysql html css js seo temel bilgiler ingilizce iyi bir seviyede uzaktan çalışma wordpress ve prestashop site yönetimi telegram dan ulaşın,1
web geliştirici ekibimizde web geliştirici olarak görev alacak çalışma arkadaşaları aramaktayız aranan nitelikler html css javascript php laravel node js express restful api json ekibimize katılmak için lütfen öz geçmişinizi gönderiniz mobil yazılım geliştirici ekibimizde mobil yazılım geliştirici olarak görev alacak çalışma arkadaşaları aramaktayız aranan nitelikler flutter ile geliştirme yapabilen firebase konusunda tecrübeli tercihen mongodb supabase parseserver appwrite gibi konularda deneyim veya bilgi sahibi hazırlanan tasarımları flutter a aktarabilecek tercihen uygulama yayınlama süreçleri hakkında deneyimli ekibimize katılmak için lütfen öz geçmişinizi gönderiniz,1
merhabalar özgün global ve insanlar için fayda sağlayan projeler üreten startup şirketiz şuanda özgün bir eğitim platformu üzerinde çalışıyoruz aramıza katılacak solition architect arıyoruz çalışma ortamı sanal ofis çalışma saati part time şeklinde olacak gereksinimler minimum yıl yazılım mimarisi geliştirme konusunda tecrübeli yüksek ölçeklenebilir ve çok kullanıcılı uygulama mimarisi tasarımı ve geliştirilmesi konularında tecrübeli event driven development event sourcing message brokers konularında tecrübeli solıd prensipler ve tasarım desenleri konusunda tecrübeli uçtan uca altyapı tasarlama ve yönetme konusunda tecrübeli ilişkisel ve nosql veritabanları konusunda tecrübeli micro servis mimari konusunda tecrübeli distributed cache teknolojileri konusunda tecrübe sahibi cloud teknolojileri konusunda bilgi ve tecrübe sahibi node js veya spring ile projeler geliştirmiş test driven development konusunda deneyim sahibi takım çalışmasına uyumlu ilgilenenler özelden ulaşa bilir,1
tarayıcı javascript motorunun kimlik teşhisini engelleyecek bir sistem yazdirilacaktir,1
merhaba arkadaşlar vps vds ile çalışmayı bilen html css js basic python php bilen devops aranmaktadır ilgisini çeken arkadaşlar benimle iletişime geçe bilir,1
merhaba arkadaşlar yedekleme projemiz için full stack arkadaş arayışımız bulunmaktadır proje detayı sql backup alacak disk içerisinde belirli klasörlerde ki dosyaları alacak yedeklemeyi rar zip olarak cloud bir sunucuya google drive veya yandex disk upload edecek program lisans da belirlenen tarih aralığında çalışacak yedekleme yapıldıktan sonra kullaniciya mail gitmesi yeterli mb yedekleme alındı gibi program içerisinde lisans bilgileri diye bir alanda lisansim baslangici bitisi ve son yedek etkinligi yazabilir cloudda yer olmadığı için yedekleme yapilamaz ise kullaniciya mail atmak veya cloudda bulunan en eski yedek silinmesi yeni yedek için yer açılıp yedeklemenin tamamlanmasi kendine güvenen arkadaşların tarafımıza dönmesini rica ederiz,1
merhabalar ben büşra suudi arabistan daki firmamız için frontend developer arıyoruz iş tamamen uzaktan fakat ekip liderlerimizin ve şirket yöneticilerinin istanbul a gelmesi durumunda sizin de istanbul a gelmenizi bekliyoruz istanbul da ikamet etmemeniz durumunda bu konuyu bilmeniz için bilgilendirdimek istedim şu an ekip yöneticimiz istanbul da olduğu için yüz yüze bir kez de olsa görüşmek istiyoruz aradığımız yeterkilikler tercihen kadın deneyim yılı şartı yok iyi tasarım yeteneklerine sahip olmak html css javascrıpt bootstrap konuşup anlaşacak kadar ingilizce bilgisine sahip olmak maaş ödemesi dolar ile gercekleştirilmektedir ilgileniyorsanız öz geçmişinizi iletirseniz sevinirim şimdiden teşekkür ederim,1
merhaba bilgisayar mühendisliği staj yeri arıyorum istanbul anadolu yakasında ikamet etmekteyim yardımcı olursanız sevinirim,1
matematiksel programlama sınavıma girebilecek bilgili birisi var mı ulaşsın lütfen,1
facebook da bi anket var ona oy botu atabiliyor muyuz,1
elimde githubda paylaşilmiş bir telegram botu var php ile yazilmiş bunu ucret kariligi bana kurabilecek birisi varmi,1
merhaba kütüphane otomasyon sistemi yapıyorum tasarım kısmını yaptım kod kısmı kaldı yardımcı olabilecek biri var mı ücretli,1
grafik ve animasyon ödevim var araba yapılacak yardımcı olabilir misiniz ücretli,1
arkadaşlar linke tiklatarak cookie almam gerek bunu bana öğretene bin tl ödeme yapacagim,1
sınavdayım sorular var anlamadım ben yardım edebilir misiniz atssm,1
hacker olan bir arkadaş bana ulaşabilir mi,1
merhaba türkiye nin önde gelen b firmalarindan biri için geliştirdiğimiz masaüstü yazılımına destek almak için flutter mimarilerinde ve oop konularinda uzman senior gelistirici arıyoruz öncelikle proje mimarisinin oluşturulması için proje bazlı veya aylık çalışma planlıyoruz sonrasında uzun vadeli olarak da anlaşılabilir remote çalışma olucak ilgilenen arkadaşlar özelden mesaj atabilir ileri seviye tecrübe isteyen bir iş olduğu için lütfen bu konuda uzman olan arkadaşlar yazarsa sevinirim,1
iş ilanı selamlar net developer arıyoruz detaylar aşağıda üniversitelerin yıllık mühendislik fakültesinden mezun c net mvc üzerine en az yıl iş deneyimli proje içerisinde java ve cobol kullanmaya sıcak bakan cobol öğretimi yapılacaktır bankacılık sektörünü değerlendirmek veya ilerlemek isteyen tercihen oracle kullanımı yapmış veya mssql postgresql da kullanabilen remote çalışma şekli uygun olan outsource çalışmaya açık olan ilgileniyorsanız direkt olarak bana mesaj atabilirsiniz,1
aliexpress bilgisi olan varmıdır,1
arkadaşlar almanya daki kuzenim nargile takımı getirecek uçakla bi bilginiz var mı yasakla alakalı,1
arkadaşlar ücreti karşılığında amp uyumlu wordpress teması yapabilecek var mı,1
elinde crack autocad olan var mı,1
arkadaşlar niktoda yaptığım bir taramadaki zafiyetleri anlatabilecek varmı,1
staj için yardımcı olabilecek var mı,1
borsayla işi olan bana özelden mesaj atıp yardımcı olabilir mi rica etsem,1
arkadaşlar iyi akşamlar minecraft marketplace creator işi ile ilgili birkaç sorum var bilgili arkadaşlar özelden ulaşırlarsa çok sevinirim,1
instada gizli profilleri görebileceğim herhangi bir uygulama var mı,1
konu dışı whatsap hesabım kalıcı yasaklandi çözümü var mi,1
telefon uzerinde bi iş var mı ek iş olarak bildiğiniz var mi yardımcı olursanız sevinirim,1
merhaba takip ettiğiniz kaliteli telegram grupları var mı acaba,1
arkadaşlar merhaba elinde uygulamalı matematik dif denk geometri nümerik analiz kompleks analiz genel topoloji kitaplarını satacak olan var mı,1
arkadaşlar üniversitede disiplin belgesini nereden alabilirim,1
arkadaşlar algoritma analizi sınavımı yapabilen var mı,1
görsel iletişim tasarımı veya grafik tasarım okuyan var mı,1
iphone cihazlara süresiz kayıt atan varmı bana ulaşabilirler mi acil,1
vergi muafiyeti hakkında ne düşünüyorsunuz,1
telefon numarasından kime ait olduğunu öğrenebileceğiz bir program var mı ya da yardımcı olabilecek,1
abi ınstagram hackliyon mu,1
bir tane hacker arkadaş vardı bana yazabilir mi ya,1
e ticaret sitesi yaptırmak isteyen bana özelden ulaşabilir,1
hocam gayrimenkule ilgilenen var mi,1
hocam etsy kullanmak sence nasıl iyi olur mu para kazanır mıyım,1
osym aise girebilen varmı,1
merhabalar sınıf bilgisayar mühendisliği öğrencisiyim yazılım donanım alanında staj arıyorum istanbul da ikamet edebilirim,1
arkadaşlar bir derdini seveyim sorusu var cevaplarsanız sevinirim zaman zaman iki faktörlü whatsapp doğrulama soruyor bir sorun olduğu için mi acaba whatsapp iki adımlı doğrulama sorusunu soruyor,1
c programlama sınavıma yardımcı olabilecek biri var mı,1
arkadaşlar merhaba ben java sınavına gircem bütüne yardim edebilecek var mı acaba,1
trabzon da motosiklet kiralayabilecegim bir yer var mı trabzonlu arkadaslar bilgi verirse sevinirim,1
raft oynayan var mı,1
diyarbakır dicle üniversitesinde okuyan var mı,1
adobe ps yapay zeka halini crackli kuran varmı,1
başka üniversitede alttan ders alan var mı,1
arkadaşlar ben instagram hesabı şifre kırmak istiyorum yardım ede bilirmisiniz,1
windows ve office etkinleştirici var mıdır sizde arkadaşlar,1
selamlar izninizle bir sorum olacaktı bir dönem içinde yani örneğin önümüzdeki güz döneminde geçen senenin güz döneminden kalma kaç adet dersi alttan alabilirim,1
çok karmaşık ama bu işi bilen için çocuk oyuncağı gibi bir yazılıma ihtiyacım var parası neyse veririm,1
protez ve ortez hakkında bilgisi olan varmi,1
merhaba meslek yüksekokulu binalarına dağılım nasıl oluyor biz istediğimiz binaya kayıt yaptırabiliyor muyuz,1
merhaba serway fizik ingilizce pdf olan bana atabilir mi,1
beyler gow te alev odası bölümünü nası geçiyoz,1
arkadaşlar bir dönemde alttan kaç ders alabiliyoz bu konuda tecrübesi olan var mı acaba,1
arkadaşlar ınstagram gizli hesaba bakmayı bilen varmı lütfen yardımcı olun,1
ozel unide okuyan var mı,1
kapatılması gereken tiktok hesabı var yardımcı olabilecek var mı,1
midem çok ağrıyor çözüm önerisi olan var mı ya,1
kapalı twitter hesabını görmek gibi bişi var mı görüşebilir mi uygulama vs,1
codeigniter kütüphanesine hakim modül değiştirme ve ekleme üzerine hakim bir developer arıyoruz,1
instagram ip vermiyormuş doğru mu,1
arkadaşlar merhaba java programlama sınavım var yardımcı olabilecek var mı,1
merhaba bunun için iş ilanlarını mı kullanmam gerekiyordu emin değilim ama bir kura sitesi üzerinde oynama yapmak istiyorum javascript konusunda yardımcı olabilir misiniz ücret karşılığında tabii ki,1
isimden numara bulma panelleri var mı,1
ısimden numara bulma panelleri var mı,1
sorgu paneli olan var mı,1
twitter takipçi hilesi yapabilen var mı türk olmalı ve telegram kanalı üye çekebilen istediğim gruplardan,1
grafik tasarım gibi tasarım üzerine olan bölümler nelerdir bilen var mı,1
instagram ip paylaşıyor mu bulunur mu kişinin ipsi,1
ınstagram hesabı nasıl çalınır,1
daire satıyoruz kimler almak ister daire hatay iskenderunda adresi yunus emre mahallesi beykent sitesi sokak e no ayriyetten güvenlik sistemi var güvenlik mevcut spor salonu var araba park yeri var bürüt almak isteyenler veya detaylı bilgi almak isteyenler ınstagram hesabımdan bana yazsın ınstagram kullanıcı ismim,1
sql odevine yardımcı olabılecek var mı,1
arkadaşlar sql ödevime yardımcı olabilecek yok mu,1
herkese merhaba arkadaşlar bir mobil uygulama ihtiyacım var yardımcı olabilecek var mı elinde mobil uygulama olan ilgilenen,1
ankara için staj yeri arıyorum kendimi geliştirmek için zorunlu staj değil çok az bir miktara dahi çalışanilirim html css pyhton basit düzeyde de java biliyorum,1
arkadaşlar amerikadaki bur akrabam beni nasıl yanına aldırabilir,1
merhaba grafik tasarımcılığı ile uğraşan varmı,1
bilgisayarimi tamire verdiğim dükkanda bilgisayari açıp kendi mağazalarına olumlu yorumlar yazmışlar ve bunu sadece benim bilgisayarımdan yapmamışlar onlarca kişinin yorumları mevcut dükkanın bu konuda ne yapabilirim şikayetçi olabilir miyim olabilirsem bunu nasıl kanıtlayabilirim,1
discrete mathematics iyi olan varsa bana özelden yazibilir mı,1
dicle üniversitesinde okuyan var mı,1
merhaba arkadaşlar programların paylaşıldığı ve crack yaparken hata alınca destek alabileceğimiz bir grup varmı acaba atarmısınız,1
sistem analizi sınavım var yapabilecek yazabilirmi,1
merhaba arkadaşlar kitap okuyor muydunuz,1
c da bir ödevim varda yardımcı olabilecek var mı,1
lisans sınavı öabt her yıl oluyormu,1
instagram gizli hesap görebileceğim bir web sitesi uygulama var mı,1
grafik tasarımı ile ilgilenen yazabilirmi,1
kurulma aşamasında olan bir oyun şirketi olarak yeni bir yolculuğa çıkıyor ve sizin gibi yetenekli ve tutkulu bireyleri takımımıza katılmaya davet ediyoruz şirketimizde çeşitli pozisyonlarda çalışacak deneyimli ve yetenekli bireyler arıyoruz yazılımcılar yazılım geliştirme konusunda deneyimli oyun motorlarına hakim ve en az bir programlama dilinde iyi bir seviyede bilgi sahibi olmalısınız oyun tasarımcıları yaratıcı fikirler üretebilen oyun tasarımı ve dengeleme konularında bilgili ve deneyimli tasarımcılar aranmaktadır oyun tasarımı araçlarına hakim olan oyun mekaniği ve oyun akışını iyileştirmek için yenilikçi yaklaşımlar geliştirebilen arkadaşlar arıyoruz grafik tasarımcıları oyunlara ve karakterlere hayat vermek için görsel olarak etkileyici içerikler oluşturabilecek yetenekli grafik tasarımcılar aranmaktadır d ve veya d grafik tasarımı konusunda deneyimli olan arkadaşlar arıyoruz ses tasarımcıları oyunlara atmosfer ve duygu katmak için ses tasarımı konusunda deneyimli olan adaylara ihtiyacımız var müzik ses efektleri ve diğer ses unsurlarının oluşturulması kaydedilmesi ve entegre edebilen arkadaşlar arıyoruz senaristler zengin hikaye ve karakterler oluşturabilen oyun dünyasında etkileyici ve bağlayıcı bir anlatım sunabilen senaristlere ihtiyacımız var oyun senaryolarının geliştirilmesi diyalogların yazılması ve oyunun hikaye öğelerinin oluşturabilen arkadaşalar arıyoruz proje yöneticileri oyun geliştirme süreçlerini yönetebilecek takım içi iletişimi sağlayacak ve projelerin bütçe ve zaman sınırlamalarına uygun şekilde tamamlanmasını sağlayacak proje yöneticileri aranmaktadır proje yönetimi konusunda deneyimli problem çözme becerilerine sahip ve takım çalışmasına yatkın arkadaşlar arıyoruz eğer bu pozisyonlardan birine ilgi duyuyorsanız ve aşağıdaki niteliklere sahipseniz sizinle tanışmak için sabırsızlanıyoruz unutmayın oyun dünyasında yeni bir maceraya başlamak için bu fırsatı kaçırmayın,1
merhaba arkadaşlar iş yerinde her personelin ayrı kullanıcı girişi olup her personelin kullanıcı girişinde kendi form süreç ve eğitimlerini görebileceği ve bu verilerinde grafiğe dönüşüp işyeri sahibinin anlık izleyebileceği bir arayüze sahip web sitesi gerekiyor yapabilecek olan var mı demosunu görebileceğim,1
iyi bir mobil oyun önerir misiniz,1
arkadaslar illustratör crackli hali varmı bulunabilirmi sorun cikarmayan,1
steam hesabımı nerde satmalıyım globalde,1
bana mat biyo geometri fizik kimya için kaynak onerirmisiniz temel orta zor,1
e devlet şifresi kırabilen varmı,1
merhaba bilgisayar mühendisliği okuyorum mikrobilgisayar sistemleri dersimin sınavı var bu hakkında yardımcı olabilecek olan var mı,1
arkadaşlar bana üniversite tercihler de yardımcı olacak var mı yıllık bölüm yazcam,1
aranızda şifre kırabilen var mı,1
uzaktan ya da yüz yüze staj yeri arıyorum şehir konya antalya alanya ankara ya da istanbul olabilir bil müh öğrencisiyim java python c gibi dilleri biliyorum stajer arayan kişi bana mesaj atabilir,1
üniversite tercih konusunda bana yardımcı olacak biri var mı,1
wi fi kırıcı program lazım var mı elinizde,1
wi fi kırıcı program varmı,1
hack işi yapıyor musunuz arkadaşlar işin ehli,1
hack yapan varmı,1
görsel iletişim tasarımı işi yapan var mı,1
hackden anlayan var mı,1
hacker var mı aranızda,1
ıyi aksamlar ücret karsiliği ödevimde yardımcı olacak biri varmidir,1
üniversite tercih yapacak olan var mı ne yazmayı düşünüyorsunuz,1
programcılık okuyorum staj için nerelere başvuru yapabilirim kimse stajyer almıyor ya,1
arkadaşlar fake bir hesap tarafından rahatsız ediliyorum engellememe rağmen başka hesaplardan istek atıp yazmaya çalışıyor ne yapabilirim,1
çok acil yardıma ihtiyacım var biri bana paypal üzerinden para göndercek ona bir cüzdan numarası gibi bir şey göndermem lazım,1
merhaba python trx gönderimi hakkında bilgisi olan var mı ücretiyle,1
beyler ınstagram da bir tarih kanalım varda yeni açtım bunu nasıl doğal yoldan takipçisini arttırabilirin,1
konya da özel kız yurdunda olupta memnun olan var mı özellikle yemeklerinden bir de tek kişilik oda olması önemli,1
merhaba arkadaşlar aynı modeme bağlı diğer cihazların internetini kısıtlayan tamamen kesen bi uygulama telefon uygulaması vardı hatırlayamadım bilen var mı,1
instagram hesabına takipci botu basmak yasal mı tasarımcı hesabı açtım bu ilk hesabım hiç kullanmak istemiyorum instagramı tanıdıkları görmek istemiyorum yabancı olacak aynı zamanda iş bulabileceğim bir takipcilistesi istiyorumda takipci alsam saçma mı olur,1
yazılımda ınstayı iyi kullanabilen biri varmı hesap geri almak için,1
instagram hesabı geri almakta yardımcı olucak biri varmi,1
merhaba popüler bir uygulamanın hesap hackleme uygulama metod bot yapabilecek birisi varmı ücret dolar üzerinden verilecektir,1
netfix nasıl çalabilirim,1
valoranti olan var mi acil,1
android geliştirme java konusunda tecrubeli olanlar yazabilir mi bir iş vermek istiyorum,1
sistem analizi sınavım var yardımcı olabilecek yazabilirmi,1
windows ve office activasyon rar olan varsa bana atabilir mi,1
php pure php framwork frontend backend developer alanında tecrübeli ekip uyumuna ayak uydurabilecek çalışma arkadaşları arıyoruz freelancer veya tam zamanlı olabilir kişinin tercihine bağlı olarak seyahat engeli olmayan yurtdışı çıkışında sorunu olmayan arkadaşlar önceliğimizdir,1
selamlar ingilizce bilen varsa bana ulaşabilir mı,1
merhaba bir videoya şu efekt nasıl uygulanabilir telif sıkıntısından kurtulmak için soruyorum şimdiden teşekkürler,1
arkadaşlar merhaba şu an dışarda kaldım gibi bişey otelden başka istanbulda geçici konaklayabileceğim yerler var mı araştırdım da bulamadım,1
bursada stajyer olarak çalıştırıp sonrasında gösterilen gelişmeye göre işe alım yapan yer var mı önceden aldığım yazılım eğitimlerinden ötürü yazılıma yatkınlığım var fakat üstüne düşmediğim için unuttuğum durumlar var ve çoğu projenin kodlarını kafamda kodlayamıyorum bir deneyim kazanmam lazım ama çalışmayınca da kimse işe almıyor,1
arkadaşlar aranızda ing hazırlık okuyan varsa özelde ya da devlette sorular zor mu oluyor ne soruyorlar ben hazırlık okuyarak yıl daha kaybetmek istemiyorum,1
rica etsem android cihaza herhangi bi şekilde casus yazılım atabilcek bilgisi olan birileri varsa yardımcı olabilir mi özelden bekliyorum,1
prof developer varmı ücretiyle yardım edecek,1
yatay geçiş yapmış olan veya yapmayı bilen varsa yazabilir mi,1
merhabalar elimde bir kod var typescript veya javascript bilen arkadaslar bana yazabilirmi karsılıgı para olarak verilecektir,1
merhaba ionic nodejs tabanlı mobil uygulama yaptırdım kurye uygulaması yarıda kaldı ücreti karşılığında bilgi ve tecrübesi olan kişi yardımcı olabilir mi,1
merhaba iyi geceler arkadaşlar devexpress için crackli setup dosyası gönderebilecek var mı,1
sınıf dönem sonunda yatay geçiş oluyor mu yıllıklarda,1
instagram hesap patlama programı lazım bana en iyisi hangisi,1
artuklu üniversitesinde okuyan var mı,1
yazilimci şirket bunyesinde calismak isteyenler varmı varsa lütfen mesaj atın bana,1
arkadaşlar bilgisayar programcılığı yada mühendisliği okuyup staj yapan varsa bana yazabilir mi,1
kanka bu trendyol bakiye hilesi açığı varmış bilenler varmı,1
dostlar instagram hesabım çalındı geri alma konusunda bilgili var mıdır,1
mülakatlar seni korkutuyor mu huawei hr ekibinden saime karakus bolukbasi yaren atalay ve hsd devrel ekibinden kübra bilğiç in katılımı ile gerçekleşecek bu simülasyonda gerçek mülakat deneyimini yaşayabilirsin mülakatlarda hr lar neler düşünüyor merak ediyorsan bu simülasyon tam sana göre gerçek bir mülakat deneyimi yaşayarak kariyer yolculuğunda seni destekleyecek bilgileri öğrenme fırsatı yakalayabilirsin ağustos çarşamba,1
ınstagram hesabı ve hesabına bağlı gmail i çalabilecek arkadaşlar dm bekliyorum,1
selamın aleyküm android cihaz için rat konusunda yardımcı olabilecek arkadaşlar varmı özelden konuşuruz,1
arkadaşlar elimde bir sistem var da tam olarak hangi dil olduğunu bilmiyorum python ya da java gelistirebilicek olana yüksek miktarda ücretler ödeyebilirim işinin ehli olanlar yazabilirmi,1
beyler acil ya instagramdan hesap kapatacak ya da hesaptan video silecek biri lazım hakkı neyse veririm,1
kardeşimin kaval kemiğinin etine bir şey saplandı santimlik bi yara oluştu zımba dikiş attılar ama şimdi kopmayan bir eti var o eti içine koyarak zımbaladı o ete nolucak kaynaşıcak mı,1
günaydın arkadaşlar yurt dışından para alırken parayı alabilmek için ekstra para ödemek gerekiyor mu acaba bilgisi olan var mı,1
kitap okuyan bana mesaj atabilir mi,1
merhaba arkadaşlar bot yazdırmak istiyorum yardımcı olacak bir arkadaş varmı,1
kmsaouto windows ve office olan var mı,1
merhaba arkadaşlar rest api backend asp core ve frontend jqury ajax yazıyorum freelance iş arıyorum,1
internet programcılığı sınavım var yardımcı olabilecek yazabilirmi,1
hepinize merhaba backend veya frontend alaninda uzaktan calisabicegim bir is ariyorum ne yapmam gerekiyor,1
instagram mavi tik telif varmı,1
arkadaşlar birden fazla üniversiteye yatay geçiş başvurusunda bulunacağım fakat bazı üniversitelerin yatay geçiş tarihleri çok ileri bir tarihte ve ben eğer diğer üniversitelerden yatay geçişim kabul edilenlerden birine kesin kayıt yaparsam ona rağmen kayıt tarihi ileri tarihte olan üniversiteye kaydımı alabilir miyim,1
arkadaşlar elazığ fırat üniversitesinde okuyan varmı,1
ben bir programı lisansını almadan kullanmak istiyorum yardımcı olabilecek var mı acaba,1
arkadaşlar ebay üzerinden e ticaret yapan var mı,1
bolu izzetbaysal da okuyan bana özelden yazabilir mi,1
python ile arası çok iyi olan birine ihtiyacım var ücrete tabi yardımcı olabilirmi acaba,1
arkadaşlar instada birini arattirdigimizda o profile girdiğimiz de normalde altta önerilen çıkar ya neden çıkmıyor bilen varmı,1
telefon takip uygulamalari hakkında bana bilgi verecek olan var mı acaba mspy gibi iphone telefona olacak bu uygulamalar ücretli sanırım ama kurulum vb nasıl oluyor,1
şu creative cloud adobe apps crack versiyonlarının olduğu bir kanal vardı onu bana özelden iletebilir misiniz,1
malatyalı olan veya mapatya turgut özal üniversitesi hakkında bilgi sahibi olan var mı,1
arkadaslar bilgisayar organizasyonu mimarisi sinavini yapabilecek var mi,1
merhaba gönüllü staj nasıl bulabilirim,1
yeni mezun yazılım mühendisiyim jr net geliştiriciyim kocaeli nde iş arıyorum destek olacak varmı,1
özel üniversite okuyan var mı,1
arkadaşlar önlisans kpss başvuruları bittimi bilgisi olan rica etsem paylaşabilirmi,1
arkadaşlar sağlam bir hackera ihtiyacım var özelden dönüş yapabilir mi,1
ınstagram hesabına bot basabilen varmı,1
bi şey dicem instagram hesabımı kurtarabilecek biri var mi,1
bişey sorcam adli bilişim mühendisliği okunur mu,1
